id,candidate_id,node_sequence,edge_sequence,evidence_grades,edge_provenance,evidence_snippets,review_priority_score,triage_threshold,score_threshold_crossed,eligible_for_high_priority,eligibility_rule_version,ineligible_reason,high_priority_review,flagged,ground_truth_label,is_weak_chain,touches_embedded_control,classification,explanation,recommended_action
CAND_0006,CAND_0006,Funder_000 -> Intermediary_000 -> Campaign_006,funds -> shares_link,4 -> 2,ground-truth -> distractor,Synthetic record: Funder_000 is listed as providing funding to Intermediary_000 during Phase_01. || Synthetic record: Intermediary_000 and Campaign_006 shared the same abstract link during Phase_04.,58.7,60.0,0,1,funding_and_min_grade_2_v1,,0,0,0,0,0,true_negative,"not high priority: raw score 58.70 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 2, mean grade 3.00; drops to a grade-2 shared-link/amplification hop.",No review action required; retain in the audit log for completeness.
CAND_0031,CAND_0031,Funder_003 -> Intermediary_003 -> Campaign_012,funds -> shares_link,4 -> 2,ground-truth -> distractor,Synthetic record: Funder_003 is listed as providing funding to Intermediary_003 during Phase_01. || Synthetic record: Intermediary_003 and Campaign_012 shared the same abstract link during Phase_03.,58.7,60.0,0,1,funding_and_min_grade_2_v1,,0,0,0,0,0,true_negative,"not high priority: raw score 58.70 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 2, mean grade 3.00; drops to a grade-2 shared-link/amplification hop.",No review action required; retain in the audit log for completeness.
CAND_0017,CAND_0017,Funder_002 -> Intermediary_002 -> Campaign_010,funds -> shares_link,4 -> 2,ground-truth -> distractor,Synthetic record: Funder_002 is listed as providing funding to Intermediary_002 during Phase_01. || Synthetic record: Intermediary_002 and Campaign_010 shared the same abstract link during Phase_02.,58.7,60.0,0,1,funding_and_min_grade_2_v1,,0,0,0,0,0,true_negative,"not high priority: raw score 58.70 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 2, mean grade 3.00; drops to a grade-2 shared-link/amplification hop.",No review action required; retain in the audit log for completeness.
CAND_0062,CAND_0062,Funder_007 -> Intermediary_007 -> Campaign_020,funds -> shares_link,4 -> 2,ground-truth -> distractor,Synthetic record: Funder_007 is listed as providing funding to Intermediary_007 during Phase_01. || Synthetic record: Intermediary_007 and Campaign_020 shared the same abstract link during Phase_03.,58.7,60.0,0,1,funding_and_min_grade_2_v1,,0,0,0,0,0,true_negative,"not high priority: raw score 58.70 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 2, mean grade 3.00; drops to a grade-2 shared-link/amplification hop.",No review action required; retain in the audit log for completeness.
CAND_0067,CAND_0067,Funder_008 -> Intermediary_008 -> Campaign_022,funds -> shares_link,4 -> 2,ground-truth -> distractor,Synthetic record: Funder_008 is listed as providing funding to Intermediary_008 during Phase_01. || Synthetic record: Intermediary_008 and Campaign_022 shared the same abstract link during Phase_04.,58.7,60.0,0,1,funding_and_min_grade_2_v1,,0,0,0,0,0,true_negative,"not high priority: raw score 58.70 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 2, mean grade 3.00; drops to a grade-2 shared-link/amplification hop.",No review action required; retain in the audit log for completeness.
CAND_0051,CAND_0051,Funder_006 -> Intermediary_006 -> Campaign_018,funds -> shares_link,4 -> 2,ground-truth -> distractor,Synthetic record: Funder_006 is listed as providing funding to Intermediary_006 during Phase_01. || Synthetic record: Intermediary_006 and Campaign_018 shared the same abstract link during Phase_02.,58.7,60.0,0,1,funding_and_min_grade_2_v1,,0,0,0,0,0,true_negative,"not high priority: raw score 58.70 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 2, mean grade 3.00; drops to a grade-2 shared-link/amplification hop.",No review action required; retain in the audit log for completeness.
CAND_0038,CAND_0038,Funder_004 -> Intermediary_004 -> Campaign_014,funds -> shares_link,4 -> 2,ground-truth -> distractor,Synthetic record: Funder_004 is listed as providing funding to Intermediary_004 during Phase_01. || Synthetic record: Intermediary_004 and Campaign_014 shared the same abstract link during Phase_04.,58.7,60.0,0,1,funding_and_min_grade_2_v1,,0,0,0,0,0,true_negative,"not high priority: raw score 58.70 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 2, mean grade 3.00; drops to a grade-2 shared-link/amplification hop.",No review action required; retain in the audit log for completeness.
CAND_0064,CAND_0064,Funder_007 -> Intermediary_007 -> Campaign_016,funds -> co_occurs_with,4 -> 1,ground-truth -> distractor,Synthetic record: Funder_007 is listed as providing funding to Intermediary_007 during Phase_01. || Synthetic record: Intermediary_007 and Campaign_016 co-occurred in one abstract index during Phase_01.,53.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 53.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0028,CAND_0028,Funder_003 -> Intermediary_003 -> Campaign_008,funds -> co_occurs_with,4 -> 1,ground-truth -> distractor,Synthetic record: Funder_003 is listed as providing funding to Intermediary_003 during Phase_01. || Synthetic record: Intermediary_003 and Campaign_008 co-occurred in one abstract index during Phase_01.,53.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 53.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0079,CAND_0079,Funder_011 -> Intermediary_011 -> EmbeddedControl_12 -> Campaign_EC12,funds -> co_occurs_with -> shares_link,4 -> 1 -> 2,ground-truth -> negative-control -> negative-control,Synthetic record: Funder_011 is listed as providing funding to Intermediary_011 during Phase_01. || Synthetic record: Intermediary_011 and EmbeddedControl_12 co-occurred in one abstract index during Phase_02. || Synthetic record: EmbeddedControl_12 and Campaign_EC12 shared the same abstract link during Phase_03.,51.3,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,1,true_negative,"not high priority: raw score 51.30 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.33; drops to a grade-0/1 hop and is ineligible for high-priority review; passes through an embedded control actor connected only by weak co-occurrence.",No review action required; retain in the audit log for completeness.
CAND_0026,CAND_0026,Funder_003 -> Intermediary_003 -> EmbeddedControl_04 -> Campaign_EC04,funds -> co_occurs_with -> shares_link,4 -> 1 -> 2,ground-truth -> negative-control -> negative-control,Synthetic record: Funder_003 is listed as providing funding to Intermediary_003 during Phase_01. || Synthetic record: Intermediary_003 and EmbeddedControl_04 co-occurred in one abstract index during Phase_02. || Synthetic record: EmbeddedControl_04 and Campaign_EC04 shared the same abstract link during Phase_03.,51.3,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,1,true_negative,"not high priority: raw score 51.30 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.33; drops to a grade-0/1 hop and is ineligible for high-priority review; passes through an embedded control actor connected only by weak co-occurrence.",No review action required; retain in the audit log for completeness.
CAND_0041,CAND_0041,Funder_005 -> Intermediary_005 -> EmbeddedControl_06 -> Campaign_EC06,funds -> co_occurs_with -> shares_link,4 -> 1 -> 2,ground-truth -> negative-control -> negative-control,Synthetic record: Funder_005 is listed as providing funding to Intermediary_005 during Phase_01. || Synthetic record: Intermediary_005 and EmbeddedControl_06 co-occurred in one abstract index during Phase_02. || Synthetic record: EmbeddedControl_06 and Campaign_EC06 shared the same abstract link during Phase_03.,51.3,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,1,true_negative,"not high priority: raw score 51.30 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.33; drops to a grade-0/1 hop and is ineligible for high-priority review; passes through an embedded control actor connected only by weak co-occurrence.",No review action required; retain in the audit log for completeness.
CAND_0063,CAND_0063,Funder_007 -> Intermediary_007 -> EmbeddedControl_08 -> Campaign_EC08,funds -> co_occurs_with -> shares_link,4 -> 1 -> 2,ground-truth -> negative-control -> negative-control,Synthetic record: Funder_007 is listed as providing funding to Intermediary_007 during Phase_01. || Synthetic record: Intermediary_007 and EmbeddedControl_08 co-occurred in one abstract index during Phase_02. || Synthetic record: EmbeddedControl_08 and Campaign_EC08 shared the same abstract link during Phase_03.,51.3,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,1,true_negative,"not high priority: raw score 51.30 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.33; drops to a grade-0/1 hop and is ineligible for high-priority review; passes through an embedded control actor connected only by weak co-occurrence.",No review action required; retain in the audit log for completeness.
CAND_0013,CAND_0013,Funder_001 -> Intermediary_001 -> EmbeddedControl_02 -> Campaign_EC02,funds -> co_occurs_with -> shares_link,4 -> 1 -> 2,ground-truth -> negative-control -> negative-control,Synthetic record: Funder_001 is listed as providing funding to Intermediary_001 during Phase_01. || Synthetic record: Intermediary_001 and EmbeddedControl_02 co-occurred in one abstract index during Phase_02. || Synthetic record: EmbeddedControl_02 and Campaign_EC02 shared the same abstract link during Phase_03.,51.3,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,1,true_negative,"not high priority: raw score 51.30 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.33; drops to a grade-0/1 hop and is ineligible for high-priority review; passes through an embedded control actor connected only by weak co-occurrence.",No review action required; retain in the audit log for completeness.
CAND_0074,CAND_0074,Funder_009 -> Intermediary_009 -> EmbeddedControl_10 -> Campaign_EC10,funds -> co_occurs_with -> shares_link,4 -> 1 -> 2,ground-truth -> negative-control -> negative-control,Synthetic record: Funder_009 is listed as providing funding to Intermediary_009 during Phase_01. || Synthetic record: Intermediary_009 and EmbeddedControl_10 co-occurred in one abstract index during Phase_02. || Synthetic record: EmbeddedControl_10 and Campaign_EC10 shared the same abstract link during Phase_03.,51.3,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,1,true_negative,"not high priority: raw score 51.30 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.33; drops to a grade-0/1 hop and is ineligible for high-priority review; passes through an embedded control actor connected only by weak co-occurrence.",No review action required; retain in the audit log for completeness.
CAND_0107,CAND_0107,Funder_L012 -> Intermediary_L012 -> Report_L012,funds -> co_occurs_with,4 -> 1,distractor -> distractor,Synthetic record: Funder_L012 is listed as providing funding to Intermediary_L012 during Phase_01. || Synthetic record: Intermediary_L012 and Report_L012 co-occurred in one abstract index during Phase_02.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0109,CAND_0109,Funder_L014 -> Intermediary_L014 -> Report_L014,funds -> co_occurs_with,4 -> 1,distractor -> distractor,Synthetic record: Funder_L014 is listed as providing funding to Intermediary_L014 during Phase_01. || Synthetic record: Intermediary_L014 and Report_L014 co-occurred in one abstract index during Phase_02.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0097,CAND_0097,Funder_L002 -> Intermediary_L002 -> Report_L002,funds -> co_occurs_with,4 -> 1,distractor -> distractor,Synthetic record: Funder_L002 is listed as providing funding to Intermediary_L002 during Phase_01. || Synthetic record: Intermediary_L002 and Report_L002 co-occurred in one abstract index during Phase_02.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0105,CAND_0105,Funder_L010 -> Intermediary_L010 -> Report_L010,funds -> co_occurs_with,4 -> 1,distractor -> distractor,Synthetic record: Funder_L010 is listed as providing funding to Intermediary_L010 during Phase_01. || Synthetic record: Intermediary_L010 and Report_L010 co-occurred in one abstract index during Phase_02.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0040,CAND_0040,Funder_004 -> Intermediary_004 -> Campaign_010,funds -> co_occurs_with,4 -> 1,ground-truth -> distractor,Synthetic record: Funder_004 is listed as providing funding to Intermediary_004 during Phase_01. || Synthetic record: Intermediary_004 and Campaign_010 co-occurred in one abstract index during Phase_02.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0011,CAND_0011,Funder_001 -> Intermediary_001 -> Campaign_004,funds -> co_occurs_with,4 -> 1,ground-truth -> distractor,Synthetic record: Funder_001 is listed as providing funding to Intermediary_001 during Phase_01. || Synthetic record: Intermediary_001 and Campaign_004 co-occurred in one abstract index during Phase_03.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0042,CAND_0042,Funder_005 -> Intermediary_005 -> Campaign_012,funds -> co_occurs_with,4 -> 1,ground-truth -> distractor,Synthetic record: Funder_005 is listed as providing funding to Intermediary_005 during Phase_01. || Synthetic record: Intermediary_005 and Campaign_012 co-occurred in one abstract index during Phase_03.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0052,CAND_0052,Funder_006 -> Intermediary_006 -> Campaign_014,funds -> co_occurs_with,4 -> 1,ground-truth -> distractor,Synthetic record: Funder_006 is listed as providing funding to Intermediary_006 during Phase_01. || Synthetic record: Intermediary_006 and Campaign_014 co-occurred in one abstract index during Phase_04.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0021,CAND_0021,Funder_002 -> Intermediary_002 -> Campaign_006,funds -> co_occurs_with,4 -> 1,ground-truth -> distractor,Synthetic record: Funder_002 is listed as providing funding to Intermediary_002 during Phase_01. || Synthetic record: Intermediary_002 and Campaign_006 co-occurred in one abstract index during Phase_04.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0001,CAND_0001,Funder_000 -> Intermediary_000 -> Campaign_002,funds -> co_occurs_with,4 -> 1,ground-truth -> distractor,Synthetic record: Funder_000 is listed as providing funding to Intermediary_000 during Phase_01. || Synthetic record: Intermediary_000 and Campaign_002 co-occurred in one abstract index during Phase_02.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0069,CAND_0069,Funder_008 -> Intermediary_008 -> Campaign_018,funds -> co_occurs_with,4 -> 1,ground-truth -> distractor,Synthetic record: Funder_008 is listed as providing funding to Intermediary_008 during Phase_01. || Synthetic record: Intermediary_008 and Campaign_018 co-occurred in one abstract index during Phase_02.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0073,CAND_0073,Funder_009 -> Intermediary_009 -> Campaign_020,funds -> co_occurs_with,4 -> 1,ground-truth -> distractor,Synthetic record: Funder_009 is listed as providing funding to Intermediary_009 during Phase_01. || Synthetic record: Intermediary_009 and Campaign_020 co-occurred in one abstract index during Phase_03.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0103,CAND_0103,Funder_L008 -> Intermediary_L008 -> Report_L008,funds -> co_occurs_with,4 -> 1,distractor -> distractor,Synthetic record: Funder_L008 is listed as providing funding to Intermediary_L008 during Phase_01. || Synthetic record: Intermediary_L008 and Report_L008 co-occurred in one abstract index during Phase_02.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0101,CAND_0101,Funder_L006 -> Intermediary_L006 -> Report_L006,funds -> co_occurs_with,4 -> 1,distractor -> distractor,Synthetic record: Funder_L006 is listed as providing funding to Intermediary_L006 during Phase_01. || Synthetic record: Intermediary_L006 and Report_L006 co-occurred in one abstract index during Phase_02.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0099,CAND_0099,Funder_L004 -> Intermediary_L004 -> Report_L004,funds -> co_occurs_with,4 -> 1,distractor -> distractor,Synthetic record: Funder_L004 is listed as providing funding to Intermediary_L004 during Phase_01. || Synthetic record: Intermediary_L004 and Report_L004 co-occurred in one abstract index during Phase_02.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0095,CAND_0095,Funder_L000 -> Intermediary_L000 -> Report_L000,funds -> co_occurs_with,4 -> 1,distractor -> distractor,Synthetic record: Funder_L000 is listed as providing funding to Intermediary_L000 during Phase_01. || Synthetic record: Intermediary_L000 and Report_L000 co-occurred in one abstract index during Phase_02.,50.95,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,0,true_negative,"not high priority: raw score 50.95 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.50; drops to a grade-0/1 hop and is ineligible for high-priority review.",No review action required; retain in the audit log for completeness.
CAND_0053,CAND_0053,Funder_006 -> Intermediary_006 -> EmbeddedControl_07 -> Report_EC07,funds -> co_occurs_with -> co_occurs_with,4 -> 1 -> 1,ground-truth -> negative-control -> negative-control,Synthetic record: Funder_006 is listed as providing funding to Intermediary_006 during Phase_01. || Synthetic record: Intermediary_006 and EmbeddedControl_07 co-occurred in one abstract index during Phase_02. || Synthetic record: EmbeddedControl_07 and Report_EC07 co-occurred in one abstract index during Phase_03.,47.2,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,1,true_negative,"not high priority: raw score 47.20 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.00; drops to a grade-0/1 hop and is ineligible for high-priority review; passes through an embedded control actor connected only by weak co-occurrence.",No review action required; retain in the audit log for completeness.
CAND_0036,CAND_0036,Funder_004 -> Intermediary_004 -> EmbeddedControl_05 -> Report_EC05,funds -> co_occurs_with -> co_occurs_with,4 -> 1 -> 1,ground-truth -> negative-control -> negative-control,Synthetic record: Funder_004 is listed as providing funding to Intermediary_004 during Phase_01. || Synthetic record: Intermediary_004 and EmbeddedControl_05 co-occurred in one abstract index during Phase_02. || Synthetic record: EmbeddedControl_05 and Report_EC05 co-occurred in one abstract index during Phase_03.,47.2,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,1,true_negative,"not high priority: raw score 47.20 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.00; drops to a grade-0/1 hop and is ineligible for high-priority review; passes through an embedded control actor connected only by weak co-occurrence.",No review action required; retain in the audit log for completeness.
CAND_0007,CAND_0007,Funder_000 -> Intermediary_000 -> EmbeddedControl_01 -> Report_EC01,funds -> co_occurs_with -> co_occurs_with,4 -> 1 -> 1,ground-truth -> negative-control -> negative-control,Synthetic record: Funder_000 is listed as providing funding to Intermediary_000 during Phase_01. || Synthetic record: Intermediary_000 and EmbeddedControl_01 co-occurred in one abstract index during Phase_02. || Synthetic record: EmbeddedControl_01 and Report_EC01 co-occurred in one abstract index during Phase_03.,47.2,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,1,true_negative,"not high priority: raw score 47.20 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.00; drops to a grade-0/1 hop and is ineligible for high-priority review; passes through an embedded control actor connected only by weak co-occurrence.",No review action required; retain in the audit log for completeness.
CAND_0020,CAND_0020,Funder_002 -> Intermediary_002 -> EmbeddedControl_03 -> Report_EC03,funds -> co_occurs_with -> co_occurs_with,4 -> 1 -> 1,ground-truth -> negative-control -> negative-control,Synthetic record: Funder_002 is listed as providing funding to Intermediary_002 during Phase_01. || Synthetic record: Intermediary_002 and EmbeddedControl_03 co-occurred in one abstract index during Phase_02. || Synthetic record: EmbeddedControl_03 and Report_EC03 co-occurred in one abstract index during Phase_03.,47.2,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,1,true_negative,"not high priority: raw score 47.20 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.00; drops to a grade-0/1 hop and is ineligible for high-priority review; passes through an embedded control actor connected only by weak co-occurrence.",No review action required; retain in the audit log for completeness.
CAND_0078,CAND_0078,Funder_010 -> Intermediary_010 -> EmbeddedControl_11 -> Report_EC11,funds -> co_occurs_with -> co_occurs_with,4 -> 1 -> 1,ground-truth -> negative-control -> negative-control,Synthetic record: Funder_010 is listed as providing funding to Intermediary_010 during Phase_01. || Synthetic record: Intermediary_010 and EmbeddedControl_11 co-occurred in one abstract index during Phase_02. || Synthetic record: EmbeddedControl_11 and Report_EC11 co-occurred in one abstract index during Phase_03.,47.2,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,1,true_negative,"not high priority: raw score 47.20 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.00; drops to a grade-0/1 hop and is ineligible for high-priority review; passes through an embedded control actor connected only by weak co-occurrence.",No review action required; retain in the audit log for completeness.
CAND_0068,CAND_0068,Funder_008 -> Intermediary_008 -> EmbeddedControl_09 -> Report_EC09,funds -> co_occurs_with -> co_occurs_with,4 -> 1 -> 1,ground-truth -> negative-control -> negative-control,Synthetic record: Funder_008 is listed as providing funding to Intermediary_008 during Phase_01. || Synthetic record: Intermediary_008 and EmbeddedControl_09 co-occurred in one abstract index during Phase_02. || Synthetic record: EmbeddedControl_09 and Report_EC09 co-occurred in one abstract index during Phase_03.,47.2,60.0,0,0,funding_and_min_grade_2_v1,minimum_evidence_grade_below_2,0,0,0,0,1,true_negative,"not high priority: raw score 47.20 is below threshold 60.0: includes a direct synthetic funding edge (grade 4); weakest hop grade 1, mean grade 2.00; drops to a grade-0/1 hop and is ineligible for high-priority review; passes through an embedded control actor connected only by weak co-occurrence.",No review action required; retain in the audit log for completeness.
CAND_0112,CAND_0112,Funder_W02 -> SocialAccount_WC02 -> MediaOutlet_WC02 -> Campaign_WC02,shares_link -> amplifies -> uses_similar_language,2 -> 2 -> 2,distractor -> distractor -> distractor,Synthetic record: Funder_W02 and SocialAccount_WC02 shared the same abstract link during Phase_01. || Synthetic record: SocialAccount_WC02 repeatedly amplified output attributed to MediaOutlet_WC02 during Phase_01. || Synthetic record: MediaOutlet_WC02 used wording closely similar to Campaign_WC02 during Phase_01.,38.3,60.0,0,0,funding_and_min_grade_2_v1,missing_funding_edge,0,0,0,1,0,true_negative,"not high priority: raw score 38.30 is below threshold 60.0: no direct funding edge; weakest hop grade 2, mean grade 2.00; drops to a grade-2 shared-link/amplification hop; weak-signal-only chain (RQ5): no documentary hop anywhere.",No review action required; retain in the audit log for completeness.
CAND_0114,CAND_0114,Funder_W04 -> SocialAccount_WC04 -> MediaOutlet_WC04 -> Campaign_WC04,shares_link -> amplifies -> uses_similar_language,2 -> 2 -> 2,distractor -> distractor -> distractor,Synthetic record: Funder_W04 and SocialAccount_WC04 shared the same abstract link during Phase_01. || Synthetic record: SocialAccount_WC04 repeatedly amplified output attributed to MediaOutlet_WC04 during Phase_01. || Synthetic record: MediaOutlet_WC04 used wording closely similar to Campaign_WC04 during Phase_01.,38.3,60.0,0,0,funding_and_min_grade_2_v1,missing_funding_edge,0,0,0,1,0,true_negative,"not high priority: raw score 38.30 is below threshold 60.0: no direct funding edge; weakest hop grade 2, mean grade 2.00; drops to a grade-2 shared-link/amplification hop; weak-signal-only chain (RQ5): no documentary hop anywhere.",No review action required; retain in the audit log for completeness.
